"","id","price","title","body","lat","long","posted","updated","header","file","bedrooms","bath","sqft","datePosted","parking","laundry","type","furnished"
"_apa_d_davis-house-for-rent_6700553648.html","6700553648",2375,"$2375 / 3br - 1580ft2 - Davis house for rent (Davis)","
            QR Code Link to This Post
            
        
We have a 3 bed, 2& 1/2 bath house for rent. It is in west Davis, 3 minutes walking distance to UCD bus station. Close to elemental school and junior high school and park. Large front yard and back yard. Very convenient and quiet. Laundry site inside house is ready for hook up. For Family of three or four rent only, sublease is not allowable. 
Rent options:
One year lease:  $2,375per month, You pay first, one month security deposit (a total of $4,750 in cash) to move in.
Two year lease: $2,350 per month, You pay first, two month security deposit (a total of &7,050 in cash to move in.
Tenant will pay city water and service fee and electric and gas (PG&E).
Available Date: now    ",38.560012,-121.779825,"2018-09-17T15:28:46-0700","2018-09-20T15:49:43-0700","3BR / 2.5Ba","_apa_d_davis-house-for-rent_6700553648.html",3,5,1580,2018-09-17,"attached garage","w/d hookups","house",FALSE
"_apa_d_davis-loft-work-living_6704216705.html","6704216705",2400,"$2400 / 1br - 1204ft2 - Davis Loft/work living (Davis)","
            QR Code Link to This Post
            
        
Live in the heart of Downtown Davis. Spacious loft living with big balcony and parking. Third floor of the Chen Building a mixed use commercial building with restaurants and business. Located next to the Amtrak for easy commute. Walking distance to restaurants, movies, and central park. No pets and no smoking.
Call  show contact info
    ",38.544018,-121.739047,"2018-09-21T17:44:40-0700","2018-09-22T17:51:03-0700","1BR / 1.5Ba","_apa_d_davis-loft-work-living_6704216705.html",1,5,1204,2018-09-21,"off-street parking","w/d in unit","loft",FALSE
"_apa_d_davis-loft-work-space_6692901360.html","6692901360",2500,"$2500 / 1209ft2 - Davis Loft/Work Space available (Downtown Davis)","
            QR Code Link to This Post
            
        
Unit located in a mixed use commercial building with restaurants and stores below. Walking distance to park, shopping and restaurants. 1,209 sq feet with parking and balcony. Great living work/living space in the heart of Downtown Davis. Close to the Amtrak for quick commutes. No smoking no pets    ",38.544018,-121.739047,"2018-09-08T15:50:14-0700","2018-09-20T11:02:53-0700","0BR / 1.5Ba","_apa_d_davis-loft-work-space_6692901360.html",0,5,1209,2018-09-08,"street parking","w/d in unit","apartment",FALSE
"_apa_d_davis-minutes-to-campus-nice_6686125730.html","6686125730",1400,"$1400 / 1br - Davis ~ Minutes to Campus ~ Nice, Clean, 1bd ~ Available now! (828 D Street/Davis)","
            QR Code Link to This Post
            
        
We are currently leasing a 1 bedroom apartment home in Davis!  It is downstairs and offers a roomy floor plan with a nice clean interior, wall heating and air conditioning, modern light fixtures, and a patio.  This apartment is available now for immediate move in!  
There is off street parking and onsite laundry!  
To apply on line, visit www.BrittainCommercial.net. Please call  show contact info
 x209 for more information.    ",38.551406,-121.744572,"2018-08-31T16:22:03-0700","2018-09-19T08:42:09-0700","1BR / 1Ba","_apa_d_davis-minutes-to-campus-nice_6686125730.html",1,1,NA,2018-08-31,"off-street parking","laundry on site","apartment",FALSE
"_apa_d_davis-newer-4-bed-2-bath_6691275250.html","6691275250",2750,"$2750 / 4br - 1800ft2 - Davis newer 4 bed/2 bath ranch-style single family housing (East Davis)","
            QR Code Link to This Post
            
        
Spacious newer 4 bedrooms 2 full baths single story house available Sept 30, 2018, ideal for families with children.
The property has 2 car attached garage. The master bedroom has a walk-in closet, double sink, a large bathtub and a separate shower place. Appliances provided, including refrigerator, washer, and dryer. Various kinds of mature fruit trees in both front and back yards.
Great location: 1 minute away from a park, 7-10 minute walking distance to an elementary school, 10 minute biking to a junior high school, and 5 minutes to highway I-80.  Multiple bus lines to UC Davis, high school and Sacramento.
Rent: $2750 per/month.  Tenant will be responsible for city utility and maintenance of front and back yards.  Small pets are ok, and pets require additional deposit.  Renewal of the lease is possible if the house is well maintained. 
If interested, please reply to this ad with the following information:
a brief introduction of all the potential tenants and your employment.    ",38.557026,-121.699812,"2018-09-06T19:40:31-0700","2018-09-18T07:30:32-0700","4BR / 2Ba","_apa_d_davis-newer-4-bed-2-bath_6691275250.html",4,2,1800,2018-09-06,"attached garage","w/d in unit","house",FALSE
"_apa_d_davis-spacious-3b-1b_6694457120.html","6694457120",1950,"$1950 / 3br - 1295ft2 - Davis ,Spacious 3b/1b available immediately (Davis (709 Adeline place))","
            QR Code Link to This Post
            
        
Nested downtown Davis, walk or bike the 0.98 mile to UC Davis campus. This spacious 3 bedrooms, 1 bath, 1295 sq feet , comes with a fenced in backyard and patio, Separate backyard, carport with washer & dryer , extra storage, wide closets. Gas stove, dinning nook & fridge in kitchen. Tile and wood floor, Tenant to maintain yard. Small pet friendly,  near bus line,
Located near Davis Manor neighborhood just 0.98 miles from the center of Davis and 1.62 miles from the university of California Davis
Many shops are nearby. Coffee shops in the area include Starbucks ,Mishka's cafe, Delta of Venus. Markets in the area including Davis Food Co-op , Trader Joe's and Safeway 
Night life, many restaurants and bars are nearby including Sudwerk restaurant & Brewery, Woodstock's pizza Davis, Burgers and Brew 
Contact we take calls or texts from 9 am-9 pm Shafik  show contact info
 or Nadine @ show contact info
    ",38.542996,-121.741613,"2018-09-10T14:33:52-0700","2018-09-21T03:42:57-0700","3BR / 1Ba","_apa_d_davis-spacious-3b-1b_6694457120.html",3,1,1295,2018-09-10,"carport","w/d in unit","duplex",FALSE
"_apa_d_dont-miss-out-on-our-fully_6703753123.html","6703753123",1886,"$1886 / 2br - 1063ft2 - Don't miss out on our fully renovated 2x2 November Move-ins! (Woodland)","
            QR Code Link to This Post
            
        
Eaglewood Apartments
 1975 Maxwell Avenue
 Woodland, CA 95776
 Welcome home to Eaglewood Apartment homes! Located less than a mile from I-5, Eaglewood Apartments offer custom luxuries found only at the finest 5 star resorts!!
 Community Amenities:
 Clubhouse with free wifi
 Game room with billiard table
 24 hour fitness center
 TV theatre center with DVD library
 Espresso bar
 Pool and spa
 Gated access with controlled entry $
 Professional maintenance
 Covered parking
 Lush landscaping
 Detached garages available
 Tot lot
 - Full size washer & dryer in home
 - Laundry room
 - Custom cabinetry
 - Roman style soaking tubs
 - Outdoor storage closet
 - Built in desk with bookshelves
 - Individual hot water heaters
 - Covered patios & terraces
 - Prewired for high speed internet and cable
 - Energy efficient central heating and A/C
 - Tall 9 ft. ceilings
 - Ceiling fans
 - Dishwasher
 - Pantry
 - Garbage disposal
 - Built in microwave
 - Tile entry way
 - Walk in closet
 Lease Terms: 6 - 12 months
 Pet Policy: Cats and Dogs are welcome at Eaglewood! Under 25lbs $400 deposit over 25lbs $800 Deposit    ",38.668749,-121.73113,"2018-09-21T09:45:33-0700",NA,"2BR / 1Ba","_apa_d_dont-miss-out-on-our-fully_6703753123.html",2,1,1063,2018-09-21,"carport","w/d in unit","apartment",FALSE
"_apa_d_drake-2x15-townhome-starts_6690984442.html","6690984442",1895,"$1895 / 2br - 978ft2 - Drake 2x1.5 Townhome Starts Sep 18 (919 Drake Drive)","
            QR Code Link to This Post
            
        
The Drake Two Bedroom Townhouse Available Sep 18 - $1,895.00 per month
919 Drake Drive, Davis, CA 95616
FEATURES
Bedrooms:ÃÂ 2Bathrooms:ÃÂ 1.5Floors in Bldg:ÃÂ 2Square Footage:ÃÂ ~978 sqftPets Allowed:ÃÂ CatsDESCRIPTION
The Drake: 919 Drake DriveÃÂ 2 Bedroom 1.5 Bath Townhouse: $1895ÃÂ ÃÂ  Website: www.andersondrake.netEmail:  show contact info
Phone:  show contact info
ÃÂ Community Features Modern InteriorsLarge BedroomsHuge Study Lounge with Free WiFi & PrintingGym with New Equipment & Flat Screen TVFour Laundry FacilitiesFree CoffeeLunch Provided WeeklyBreakfast & Lunch Provided For Finals WeekFast Responses to Service RequestsOn Multiple Bus Lines Across from Two Shopping CentersAnderson Plaza (across Anderson to the East):Save Mart, Papa Murphys, Ding How, Taqueria Guadelajara, Dickie's BBQ, Sushi Unlimited, Chickpeas, Ace HardwareThe Marketplace (across Covell to the North):Safeway, CVS Pharmacy, Dos Coyotes, Jamba Juice, Noah's Bagels, Peet's Coffee, Panda Express, Jack's Urban Eats, Togos, Big 5, Petco
RENTAL UNIT AMENITIES
Refrigerator
Dishwasher
Hardwood Floors
Patio
Modern Kitchens
Split Bathrooms
Microwave
BUILDING AMENITIES
On-site Laundry
On-site Manager
Exercise Room
Free Parking
Spacious & Comfortable Study Lounge
Free Wifi & Printing in Study Lounge
2 Swimming Pools & Heated Spa
OTHER AMENITIES
On Multiple Bus LinesLINKS
Facebook - https://www.facebook.com/?ref=logo#!/pages/The-Drake-and-Anderson-Court-Apartments/57913274614OTHER PRICING DETAILS
Available Date:ÃÂ ÃÂ ÃÂ Mon Sep 17, 2018Deposit:ÃÂ ÃÂ ÃÂ 800Minimum Lease:ÃÂ ÃÂ ÃÂ 11 monthIncluded Utilities:ÃÂ ÃÂ ÃÂ Trash, SewerCONTACT INFO
Drake and Anderson Courtshow contact info
",38.559878,-121.759243,"2018-09-06T13:13:54-0700","2018-09-17T09:27:05-0700","2BR / 1.5Ba","_apa_d_drake-2x15-townhome-starts_6690984442.html",2,5,978,2018-09-06,"off-street parking","laundry on site","apartment",FALSE
"_apa_d_enormous-one-bedroom_6704981894.html","6704981894",1324,"$1324 / 1br - 675ft2 - Enormous One Bedroom Available for Immediate Move In!! (Davis)","
            QR Code Link to This Post
            
        
Community AmenitiesSparkling Jr. Olympic Swimming Pool Ã¢ÂÂ¢ 24-Hour Fitness Center Ã¢ÂÂ¢ BBQ/Picnic Area Ã¢ÂÂ¢ 1/2 Mile Running Path Ã¢ÂÂ¢ Resident Study Lounge Ã¢ÂÂ¢ On-Site Maintenance Ã¢ÂÂ¢ On-Site Management Ã¢ÂÂ¢ Online Resident Portal Ã¢ÂÂ¢ Concierge Ã¢ÂÂ¢ Package ReceivingApartment AmenitiesRefrigerator Ã¢ÂÂ¢ Vaulted Ceilings* Ã¢ÂÂ¢ Central Heat and Air Ã¢ÂÂ¢ Dishwasher Ã¢ÂÂ¢ Full Size Washer/Dryer* Ã¢ÂÂ¢ Built-in Dining Table Ã¢ÂÂ¢ Granite Countertops* Ã¢ÂÂ¢ Private Patio or Balcony Ã¢ÂÂ¢ Cable Ready Ã¢ÂÂ¢ Wood Inspired FlooringCall or stop by today to take a tour of your new apartment home!Our community's one- and two-bedroom floor plans offer a wide variety of amenities and services such as central heat and air and modern appliances. We boast a 24-hour state-of-the-art fitness center, a junior Olympic-size pool, an exciting clubhouse with WiFi, video game room, and pool table. Best of all, we have unlimited parking! Please contact us and we will gladly answer any questions you might have.Call today to set up a tour of your new apartment home.  Url: http://www.renaissancepark-davis.com/t/ad?ref=10357584bcab138e5845da86da057ae0Stop by and take a tour of our community today!Renaissance Park3000 Lillard DriveDavis, CA 95618Mon-Fri: 9AM-6PMSaturday: 10AM-4PMSunday: 10AM-4PMWe are a pet-friendly community, but for the safety and comfort of all our residents, breed restrictions applyPets -  allowed, Rent $20.00, Deposit $400.00Comments: Breed restrictions apply.  A deposit and rent charge is required for each pet.Cats -  allowedDogs -  allowedFederal law prohibits housing discrimination on the basis of race, color, national origin, religion, sex, familial status, or disability.* Prices and availability are subject to change without notice.",38.543282,-121.714159,"2018-09-22T16:07:08-0700",NA,"1BR / 1Ba","_apa_d_enormous-one-bedroom_6704981894.html",1,1,675,2018-09-22,NA,"laundry on site","apartment",FALSE
"_apa_d_everything-you-need-all-right_6702821410.html","6702821410",1850,"$1850 / 2br - 800ft2 - Everything You Need, All Right Here At the Cottages on 5th! (Davis)","
            QR Code Link to This Post
            
        
daviscottages.com	                        Property Address	                        500 POLE LINE RD                              DAVIS, CA, 95618	                        http://cottages.prospectportal.com/su/kqkywdWelcome to your new home! The Cottages on 5th boasts amazing features inside and outside of the apartment!Upgraded flooring and cabinets, central AC/heat, dishwasher, and an in unit washer/dryer are ready for you. Enjoy the 24hr fitness center or relax by the pool in this great community starting in September. Current Special: Waived Application Fee (Ask for details!)Apply at daviscottages.com						    Floor Plan Details						    Name: 2X1						             2 Bedrooms / 1 Bathrooms									800 Sq. Ft.									Private - $1,850.00								Property Contact								  show contact info
																	ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY							    ",38.549232,-121.726514,"2018-09-20T08:59:21-0700",NA,"2BR / 1Ba","_apa_d_everything-you-need-all-right_6702821410.html",2,1,800,2018-09-20,"off-street parking","w/d in unit","apartment",FALSE
"_apa_d_gorgeous-4-bedroom-home-for_6687612198.html","6687612198",2800,"$2800 / 4br - 2206ft2 - Gorgeous 4 bedroom home For Rent (Woodland)","
            QR Code Link to This Post
            
        
Description

Lovely and well maintained home in Springlake community.  Spacious 2,206 square feet with 4 bedrooms and 3 baths.  Built in 2015 by Taylor Morrision Homes.  Only minutes from Davis, Sac International and major freeways.  Custom backyard with covered patio.  Rent includes yard maintenance, pest maintenance.  Tenant pays Water, Sewer and Garbage.  Comes with refridgerator, washer and dryer.  Must see if you're looking for an elegant home in a great neighborhood and close to park.


Features
",38.649648,-121.735232,"2018-09-02T16:46:46-0700","2018-09-20T15:22:24-0700","4BR / 3Ba","_apa_d_gorgeous-4-bedroom-home-for_6687612198.html",4,3,2206,2018-09-02,"attached garage","w/d hookups","house",FALSE
"_apa_d_gracious-800-sq-ft-square_6704111964.html","6704111964",1850,"$1850 / 2br - 800ft2 - Gracious 800 Sq. Ft. square foot apartment in DAVIS (Davis)","
            QR Code Link to This Post
            
        
daviscottages.com	                        Property Address	                        500 POLE LINE RD                              DAVIS, CA, 95618	                        http://cottages.prospectportal.com/su/wskclfStretch out in your spacious new 2 bed 1 bath apartment at daviscottages.com. This popular floor plan is now available for as low as $1,850.00 a month. Give us a call or stop by to check out all of the amenities.						    Floor Plan Details						    Name: 2X1						             2 Bedrooms / 1 Bathrooms									800 Sq. Ft.									Private - $1,850.00								Property Contact								  show contact info
																	ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY							    ",38.549232,-121.726514,"2018-09-21T15:23:10-0700",NA,"2BR / 1Ba","_apa_d_gracious-800-sq-ft-square_6704111964.html",2,1,800,2018-09-21,"off-street parking","w/d in unit","apartment",FALSE
"_apa_d_great-apartment-just-for-you_6703198545.html","6703198545",1850,"$1850 / 2br - 800ft2 - Great Apartment Just For You!!!!! (Davis)","
            QR Code Link to This Post
            
        
daviscottages.com	                        Property Address	                        500 POLE LINE RD                              DAVIS, CA, 95618	                        http://cottages.prospectportal.com/su/yjg8s7Gorgeous 2 bed 1 bath apartment with amazing features including washer and dryer, central AC/heat, upgraded flooring & cabinets. Great community and convenient location. Amenities include 24 hr fitness center and relaxing pool! Rents start at $1,850.00 a month for these popular 800 Sq. Ft. square foot units. Available for September.						    Floor Plan Details						    Name: 2X1						             2 Bedrooms / 1 Bathrooms									800 Sq. Ft.									Private - $1,850.00								Property Contact								  show contact info
																	ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY							    ",38.549232,-121.726514,"2018-09-20T14:55:59-0700",NA,"2BR / 1Ba","_apa_d_great-apartment-just-for-you_6703198545.html",2,1,800,2018-09-20,"off-street parking","w/d in unit","apartment",FALSE
"_apa_d_ground-floor-2x1-this-october_6702974065.html","6702974065",1842,"$1842 / 2br - 999ft2 - Ground Floor 2x1 this October! (Woodland)","
            QR Code Link to This Post
            
        
Eaglewood Apartments
 1975 Maxwell Avenue
 Woodland, CA 95776
 Welcome home to Eaglewood Apartment homes! Located less than a mile from I-5, Eaglewood Apartments offer custom luxuries found only at the finest 5 star resorts!!
 Community Amenities:
 Clubhouse with free wifi
 Game room with billiard table
 24 hour fitness center
 TV theatre center with DVD library
 Espresso bar
 Pool and spa
 Gated access with controlled entry $
 Professional maintenance
 Covered parking
 Lush landscaping
 Detached garages available
 Tot lot
 - Full size washer & dryer in home
 - Laundry room
 - Custom cabinetry
 - Roman style soaking tubs
 - Outdoor storage closet
 - Built in desk with bookshelves
 - Individual hot water heaters
 - Covered patios & terraces
 - Prewired for high speed internet and cable
 - Energy efficient central heating and A/C
 - Tall 9 ft. ceilings
 - Ceiling fans
 - Dishwasher
 - Pantry
 - Garbage disposal
 - Built in microwave
 - Tile entry way
 - Walk in closet
 Lease Terms: 6 - 12 months
 Pet Policy: Cats and Dogs are welcome at Eaglewood! Under 25lbs $400 deposit over 25lbs $800 Deposit    ",38.668749,-121.73113,"2018-09-20T11:13:16-0700",NA,"2BR / 2Ba","_apa_d_ground-floor-2x1-this-october_6702974065.html",2,2,999,2018-09-20,"carport","w/d in unit","apartment",FALSE
"_apa_d_ground-floor-cute-and-cozy_6703752384.html","6703752384",1769,"$1769 / 2br - 999ft2 - Ground floor cute and cozy 2x1~October~ (Woodland)","
            QR Code Link to This Post
            
        
Eaglewood Apartments
 1975 Maxwell Avenue
 Woodland, CA 95776
 Welcome home to Eaglewood Apartment homes! Located less than a mile from I-5, Eaglewood Apartments offer custom luxuries found only at the finest 5 star resorts!!
 Community Amenities:
 Clubhouse with free wifi
 Game room with billiard table
 24 hour fitness center
 TV theatre center with DVD library
 Espresso bar
 Pool and spa
 Gated access with controlled entry $
 Professional maintenance
 Covered parking
 Lush landscaping
 Detached garages available
 Tot lot
 - Full size washer & dryer in home
 - Laundry room
 - Custom cabinetry
 - Roman style soaking tubs
 - Outdoor storage closet
 - Built in desk with bookshelves
 - Individual hot water heaters
 - Covered patios & terraces
 - Prewired for high speed internet and cable
 - Energy efficient central heating and A/C
 - Tall 9 ft. ceilings
 - Ceiling fans
 - Dishwasher
 - Pantry
 - Garbage disposal
 - Built in microwave
 - Tile entry way
 - Walk in closet
 Lease Terms: 6 - 12 months
 Pet Policy: Cats and Dogs are welcome at Eaglewood! Under 25lbs $400 deposit over 25lbs $800 Deposit    ",38.668749,-121.73113,"2018-09-21T09:44:55-0700",NA,"2BR / 1Ba","_apa_d_ground-floor-cute-and-cozy_6703752384.html",2,1,999,2018-09-21,"carport","w/d in unit","apartment",FALSE
"_apa_d_home-is-at-cottages-on-5th_6703299823.html","6703299823",1850,"$1850 / 2br - 800ft2 - Home is At Cottages on 5th! (Davis)","
            QR Code Link to This Post
            
        
daviscottages.com	                        Property Address	                        500 POLE LINE RD                              DAVIS, CA, 95618	                        http://cottages.prospectportal.com/su/tw27qdGorgeous 2 bed 1 bath apartment with amazing features including washer and dryer, central AC/heat, upgraded flooring & cabinets. Great community and convenient location. Amenities include 24 hr fitness center and relaxing pool! Rents start at $1,850.00 a month for these popular 800 Sq. Ft. square foot units. Available for September. Call and ask about our specials!						    Floor Plan Details						    Name: 2X1						             2 Bedrooms / 1 Bathrooms									800 Sq. Ft.									Private - $1,850.00								Property Contact								  show contact info
																	ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY							    ",38.549232,-121.726514,"2018-09-20T17:09:54-0700",NA,"2BR / 1Ba","_apa_d_home-is-at-cottages-on-5th_6703299823.html",2,1,800,2018-09-20,"off-street parking","w/d in unit","apartment",FALSE
"_apa_d_ideal-apartment_6681770714.html","6681770714",1470,"$1470 / 1br - 660ft2 - ideal apartment (Davis, Ca)","
            QR Code Link to This Post
            
        
I offer a one bed/one bath, spacious, ground floor apartment with laminate flooring and fresh paint. very private, has own porch A non furnished unit comes with electric stove and refrigerator, microwave and dishwasher, available now.
 We pay water, sewer and garbage. Residents pay PG&E and internet. 
Swimming pool, billiards room, coin operated laundry in the building, assigned parking space.
a 5 minute bike ride to UCDAVIS, on bus line, 4 blocks from downtown. Very quiet. Interested? Call :Kaveh - show contact info
    ",38.55162,-121.743341,"2018-08-26T21:40:29-0700","2018-09-17T10:19:33-0700","1BR / 1Ba","_apa_d_ideal-apartment_6681770714.html",1,1,660,2018-08-26,"attached garage","laundry in bldg","apartment",FALSE
"_apa_d_immaculate-3-2-cul-de-sac_6699311311.html","6699311311",2800,"$2800 / 3br - 1450ft2 - Immaculate 3/2 Cul-de-Sac South Davis Home, available November 1st (Davis)","
            QR Code Link to This Post
            
        
Well-maintained, unfurnished South Davis, single-level, 3 bedroom / 2 full baths, partially updated 1989 home near the end of a quiet cul-de-sac in a very friendly, family-oriented neighborhood. About 1/2 mile from Oakshade Town Center including Safeway, Common Grounds Coffee, and Dos Coyotes. Literally down the street from Marguerite Montgomery Elementary and Walnut Park / Tennis Courts, and with easy access to I-80 at Richards or Mace. Also close to downtown Davis!
Available November 1st with a one-year lease for $2,800/month plus a $2,800 security deposit
Amenities:
Ã¢ÂÂ¢ 1450 sq ft: 3 bedrooms and 2 full baths
Ã¢ÂÂ¢ 2 car attached garage with long driveway
Ã¢ÂÂ¢ W/D hook-up in garage
Ã¢ÂÂ¢ Tile and laminate wood floors throughout
Ã¢ÂÂ¢ Water softener (does not include salt pellets maintenance)
Ã¢ÂÂ¢ Whole house fan and newer, energy efficient Furnace, AC, Water Heater
Ã¢ÂÂ¢ Refrigerator, gas stove/oven, dishwasher, in-cabinet microwave
Ã¢ÂÂ¢ Private backyard with large patio, lawn, naval orange tree, two 4'x8' raised planter boxes for gardening, and surrounded by city greenbelt trees on two sides 
Ã¢ÂÂ¢ South facing front patio and fully landscaped front yard
Ã¢ÂÂ¢ Unitrans and YoloBus stops at cross street
Ã¢ÂÂ¢ Includes city water / sewer / garbage 
Ã¢ÂÂ¢ Includes yard maintenance
Does not include Gas / Electric / Phone / Cable 
Sorry, no pets and no smoking. 
Applications subject to a credit check and rental history check
Please email with any questions or to arrange a showing. 
Thank you.",38.543651,-121.718667,"2018-09-16T08:46:10-0700","2018-09-19T16:11:50-0700","3BR / 2Ba","_apa_d_immaculate-3-2-cul-de-sac_6699311311.html",3,2,1450,2018-09-16,"attached garage","w/d hookups","house",FALSE
"_apa_d_independent-house-cleaner-for_6701677538.html","6701677538",15,"$15 Independent House Cleaner for Highly Rated Cleaning Company","
            QR Code Link to This Post
            
        
Hello, we are looking to hire independent house cleaners to service our Houston clients. You will need to have experience and your own supplies as well as reliable transportation. You must have open availability and the willingness to take on all available jobs. This is a great position for those that are already cleaning or looking for full time work. 
 Please respond with your cleaning experiences as well as the difference between standard house cleaning as well as deep cleaning. Thank You    ",38.5538,-121.7418,"2018-09-18T22:00:44-0700",NA,"apartment","_apa_d_independent-house-cleaner-for_6701677538.html",NA,NA,NA,2018-09-18,NA,NA,"apartment",FALSE
"_apa_d_keep-calm-and-choose-pinecrest_6702012063.html","6702012063",1541,"$1541 / 2br - 800ft2 - Keep calm and choose Pinecrest! (Davis)","
            QR Code Link to This Post
            
        
Stop by and take a tour of our community today!Pinecrest Apartments920 Cranbrook CourtDavis, CA 95616Call today to set up a tour of your new apartment home.  Url: http://www.pinecrest-davis.com/t/ad?ref=d0ac910b0fece4157a21535911e07be0Apartment AmenitiesWalk-in closets Ã¢ÂÂ¢ Refrigerator Ã¢ÂÂ¢ Air Conditioner Ã¢ÂÂ¢ Ceiling Fan Ã¢ÂÂ¢ Microwave Ã¢ÂÂ¢ Cable Ready Ã¢ÂÂ¢ Dishwasher Ã¢ÂÂ¢ Large Closets Ã¢ÂÂ¢ Kitchen PantryMon-Fri: 09:00 AM-06:00 PMSaturday: 09:00 AM-04:00 PMSpring Hours: Monday-Friday 9 a.m. to 6 p.m.; Saturday 9 a.m. to 4 p.m.Fall Hours: Monday-Friday 8 a.m. to 5 p.m.; Saturday 9 a.m. to 4 p.m.We are a pet-friendly community, but for the safety and comfort of all our residents, breed restrictions applyPets - Max 2 allowed, Max weight 40 lb each, Deposit $300.00Comments: Breed restrictions apply.ÃÂ  A deposit and rent charge is required for each pet.Cats -  allowedDogs -  allowed",38.560206,-121.738772,"2018-09-19T09:57:54-0700",NA,"2BR / 1Ba","_apa_d_keep-calm-and-choose-pinecrest_6702012063.html",2,1,800,2018-09-19,"off-street parking","laundry on site","apartment",FALSE
"_apa_d_keep-calm-and-choose-pinecrest_6702160140.html","6702160140",1755,"$1755 / 2br - 800ft2 - Keep calm and choose Pinecrest! (Davis)","
            QR Code Link to This Post
            
        
Stop by and take a tour of our community today!Pinecrest Apartments920 Cranbrook CourtDavis, CA 95616Call today to set up a tour of your new apartment home.  Url: http://www.pinecrest-davis.com/t/ad?ref=d0ac910b0fece4157a21535911e07be0Apartment AmenitiesWalk-in closets Ã¢ÂÂ¢ Refrigerator Ã¢ÂÂ¢ Air Conditioner Ã¢ÂÂ¢ Ceiling Fan Ã¢ÂÂ¢ Microwave Ã¢ÂÂ¢ Cable Ready Ã¢ÂÂ¢ Dishwasher Ã¢ÂÂ¢ Large Closets Ã¢ÂÂ¢ Kitchen PantryMon-Fri: 09:00 AM-06:00 PMSaturday: 09:00 AM-04:00 PMSpring Hours: Monday-Friday 9 a.m. to 6 p.m.; Saturday 9 a.m. to 4 p.m.Fall Hours: Monday-Friday 8 a.m. to 5 p.m.; Saturday 9 a.m. to 4 p.m.We are a pet-friendly community, but for the safety and comfort of all our residents, breed restrictions applyPets - Max 2 allowed, Max weight 40 lb each, Deposit $300.00Comments: Breed restrictions apply.ÃÂ  A deposit and rent charge is required for each pet.Cats -  allowedDogs -  allowed",38.560206,-121.738772,"2018-09-19T12:09:55-0700",NA,"2BR / 1Ba","_apa_d_keep-calm-and-choose-pinecrest_6702160140.html",2,1,800,2018-09-19,"off-street parking","laundry on site","apartment",FALSE
"_apa_d_keep-calm-and-choose-pinecrest_6703310033.html","6703310033",1597,"$1597 / 1br - 600ft2 - Keep calm and choose Pinecrest! (Davis)","
            QR Code Link to This Post
            
        
Stop by and take a tour of our community today!Pinecrest Apartments920 Cranbrook CourtDavis, CA 95616Call today to set up a tour of your new apartment home.  Url: http://www.pinecrest-davis.com/t/ad?ref=d0ac910b0fece4157a21535911e07be0Apartment AmenitiesWalk-in closets Ã¢ÂÂ¢ Refrigerator Ã¢ÂÂ¢ Air Conditioner Ã¢ÂÂ¢ Ceiling Fan Ã¢ÂÂ¢ Microwave Ã¢ÂÂ¢ Cable Ready Ã¢ÂÂ¢ Dishwasher Ã¢ÂÂ¢ Large Closets Ã¢ÂÂ¢ Kitchen PantryMon-Fri: 09:00 AM-06:00 PMSaturday: 09:00 AM-04:00 PMSpring Hours: Monday-Friday 9 a.m. to 6 p.m.; Saturday 9 a.m. to 4 p.m.Fall Hours: Monday-Friday 8 a.m. to 5 p.m.; Saturday 9 a.m. to 4 p.m.We are a pet-friendly community, but for the safety and comfort of all our residents, breed restrictions applyPets - Max 2 allowed, Max weight 40 lb each, Deposit $300.00Comments: Breed restrictions apply.ÃÂ  A deposit and rent charge is required for each pet.Cats -  allowedDogs -  allowed",38.560206,-121.738772,"2018-09-20T17:25:29-0700",NA,"1BR / 1Ba","_apa_d_keep-calm-and-choose-pinecrest_6703310033.html",1,1,600,2018-09-20,"off-street parking","laundry on site","apartment",FALSE
